,Daily_Return
2025-02-28,0.0004925368218002824
2025-03-03,-0.020019157284267397
2025-03-04,-0.021660067863905064
2025-03-05,0.010749335196204024
2025-03-06,-0.032992460866192785
2025-03-07,0.005465919033002864
2025-03-10,-0.07305895241006832
2025-03-11,0.010527302516582404
2025-03-12,-0.01608249403626949
2025-03-13,-0.0011825014172321957
2025-03-14,0.0
2025-03-17,0.0
2025-03-18,0.0
2025-03-19,0.0
2025-03-20,0.0
2025-03-21,-0.014597684512939857
2025-03-24,0.014086323010788604
2025-03-25,-0.020184188571462758
2025-03-26,0.015209831712233113
2025-03-27,-0.029271570218085685
2025-03-28,-0.026491451775233266
2025-03-31,0.0049405433845930435
2025-04-01,-0.006227064004034721
2025-04-02,0.0
2025-04-03,-0.11941037482066907
2025-04-04,-0.05837608679060702
2025-04-07,-0.02172833196254098
2025-04-08,-0.02393119568817248
2025-04-09,0.07657165658236686
2025-04-10,-0.04064332779857449
2025-04-11,0.0
2025-04-14,0.0
2025-04-15,0.0
2025-04-16,0.0
2025-04-17,0.0
2025-04-21,0.0
2025-04-22,0.0
2025-04-23,0.0
2025-04-24,0.0
2025-04-25,-0.02674334098191189
2025-04-28,-0.0019331917281112387
2025-04-29,0.0
2025-04-30,-0.03054784105867725
2025-05-01,0.013219960140810505
2025-05-02,0.0
2025-05-05,0.0
2025-05-06,-0.03780827819171517
2025-05-07,0.0029071473145383386
2025-05-08,-0.005546364239766399
2025-05-09,0.00034709200166482823
2025-05-12,-0.022602243347720652
2025-05-13,-0.00992570049759045
2025-05-14,-0.0017071997534413574
2025-05-15,0.0
2025-05-16,0.0
2025-05-19,0.0
2025-05-20,0.0
2025-05-21,-0.04951680058684482
2025-05-22,0.008964920871135984
2025-05-23,-0.04268713133589497
2025-05-27,0.022487385768347412
2025-05-28,0.0
2025-05-29,0.0
2025-05-30,-0.001632411422703206
2025-06-02,0.009422746889947486
2025-06-03,0.0051883225603719385
2025-06-04,0.0
2025-06-05,-0.02933901912608472
2025-06-06,0.006013787867371612
2025-06-09,-0.02648768681385394
2025-06-10,-0.012426047029357123
2025-06-11,0.0
2025-06-12,-0.011050299687739518
2025-06-13,-0.022062438798461703
2025-06-16,0.010254529849536675
2025-06-17,-0.014760764632797296
2025-06-18,0.0010099083850043655
2025-06-20,-0.002718457786279882
2025-06-23,0.014861100532059801
2025-06-24,0.01393436872874143
2025-06-25,-0.01120811055025972
2025-06-26,0.005736060327022896
2025-06-27,0.0
2025-06-30,0.0
2025-07-01,0.0
2025-07-02,-0.005400592022087536
2025-07-03,0.010253901365173679
2025-07-07,-0.006685227076067557
2025-07-08,0.0
2025-07-09,0.0
2025-07-10,-0.028466239437046403
2025-07-11,-0.008248587911370175
2025-07-14,-0.028485457760298316
2025-07-15,-0.01711141571936403
2025-07-16,0.0035027770721123286
2025-07-17,0.012370962510368955
2025-07-18,0.0
2025-07-21,0.0
2025-07-22,-0.03703463923746264
2025-07-23,0.01997667842432782
2025-07-24,0.0
2025-07-25,0.0
2025-07-28,-0.006432961452195518
2025-07-29,0.010543222492308324
2025-07-30,-0.012795506755106989
2025-07-31,-0.0005867544131581415
2025-08-01,-0.015205680377086472
2025-08-04,0.013568653315644719
2025-08-05,-0.007671660402442604
2025-08-06,-0.0024418486881194745
2025-08-07,-0.04322149885841531
2025-08-08,0.0010364112118301794
2025-08-11,0.0
2025-08-12,-0.013401771451465927
2025-08-13,0.0013403495583470537
2025-08-14,0.0
2025-08-15,-0.017464706897986515
2025-08-18,-0.003937188425068294
2025-08-19,-0.006764065627080984
2025-08-20,-0.003123826428106158
2025-08-21,0.001046866209733377
2025-08-22,0.0
2025-08-25,0.0
2025-08-26,-0.013053821279168987
2025-08-27,0.00612387030149697
2025-08-28,-0.027192160212975214
2025-08-29,0.004439468201828278
2025-09-02,-0.02970739990631377
2025-09-03,-0.0075747773347203395
2025-09-04,-0.01612220099595274
2025-09-05,0.007736197150191471
2025-09-08,-0.014795888773129096
2025-09-09,-0.0012611140503827611
2025-09-10,-0.04031436168579461
2025-09-11,0.01576848294426547
2025-09-12,0.0
2025-09-15,-0.010896548350978419
2025-09-16,-0.0004090710697640665
2025-09-17,0.0
2025-09-18,-0.009064458648183504
2025-09-19,-0.012410708169752649
2025-09-22,-0.019865807328240614
2025-09-23,0.009303825723927961
2025-09-24,-0.03306983304800004
2025-09-25,-0.01275569536098764
2025-09-26,0.014417220296159217
2025-09-29,0.011280521868909599
2025-09-30,-0.02065864570249054
2025-10-01,-0.008910159564883946
2025-10-02,3.253820511894823e-05
2025-10-03,0.004353690355063389
2025-10-06,-0.00822684254048367
2025-10-07,0.0019058115553254318
2025-10-08,-0.011131046588501392
2025-10-09,-0.014995538430203514
2025-10-10,-0.018343663623229367
2025-10-13,0.006394317100778313
2025-10-14,0.0
2025-10-15,-0.0005446395326829112
2025-10-16,-0.021847670782432993
2025-10-17,0.0027733333584718523
2025-10-20,0.0
2025-10-21,0.0
2025-10-22,-0.0010982243686886717
2025-10-23,0.020655604394087534
2025-10-24,0.0
2025-10-27,0.0
2025-10-28,-0.051391172302370114
2025-10-29,-0.027867744496405944
2025-10-30,-0.008487800170043136
2025-10-31,-0.003199510036866249
2025-11-03,-0.019915010672731714
2025-11-04,-0.008872649215451833
2025-11-05,0.030500207375754762
2025-11-06,-0.010898961186437184
2025-11-07,-0.018679264547900587
2025-11-10,0.018550971192498045
2025-11-11,0.0
2025-11-12,0.0
2025-11-13,-0.015079465550310922
2025-11-14,0.004298130940825429
2025-11-17,-0.03398582714598275
2025-11-18,-0.0004139298952613446
2025-11-19,-0.02282021256860789
2025-11-20,-0.00727299183157748
2025-11-21,0.016901358044367987
2025-11-24,0.0197928736929176
2025-11-25,0.0
2025-11-26,0.0
2025-11-28,0.0
2025-12-01,0.0
2025-12-02,-0.010152615518433161
2025-12-03,-0.0007267736664278157
2025-12-04,-0.011765971434455347
2025-12-05,-0.007509055344116056
2025-12-08,-0.026881019775653048
2025-12-09,-0.011606281176222644
2025-12-10,0.013716847161162837
2025-12-11,0.005950226952887938
2025-12-12,-0.03995952442924622
2025-12-15,-0.007577672620185605
2025-12-16,-0.026688206209831145
2025-12-17,0.002277098648978404
2025-12-18,-0.009308258472931485
2025-12-19,0.008727516307313943
2025-12-22,0.0072205759677244075
2025-12-23,-0.011013640885879417
2025-12-24,0.010173466364476358
2025-12-26,-0.0020640961688517256
2025-12-29,0.0
2025-12-30,0.0
2025-12-31,-0.01769248608709184
2026-01-02,0.0028589551984048445
2026-01-05,0.009918032172250513
2026-01-06,0.007254906706657405
2026-01-07,-0.045378000242183525
2026-01-08,0.0130077712016472
2026-01-09,0.0
2026-01-12,0.0
2026-01-13,-0.007508979164266294
2026-01-14,-0.0008244445847399584
2026-01-15,0.0
2026-01-16,0.0
2026-01-20,-0.04013902349927778
2026-01-21,0.018546029796700392
2026-01-22,0.0
2026-01-23,-0.015121932586337539
2026-01-26,0.0033480475018985434
2026-01-27,-0.06471837129149816
2026-01-28,-0.007331173032516181
2026-01-29,-0.0004127162409491847
2026-01-30,-0.0024686872958474826
2026-02-02,0.003901386338531543
2026-02-03,-0.09900497561954524
2026-02-04,0.002735050273851236
2026-02-05,-0.05316657032286287
2026-02-06,0.01554010164751718
2026-02-09,0.0
2026-02-10,0.0
2026-02-11,0.0
2026-02-12,-0.06576754780224381
2026-02-13,0.017822038691390096
2026-02-17,-0.04080455891566037
2026-02-18,0.002975670442035172
2026-02-19,-0.033237992986294373
2026-02-20,0.0008040542562961495
2026-02-23,-0.06104470764488412
2026-02-24,0.011318560708575509
2026-02-25,-0.044408343166150166
2026-02-26,0.009427110896520263
2026-02-27,-0.0224360772997253
2026-03-02,0.0020012824137085605
2026-03-03,-0.033291749981536056
2026-03-04,0.019508585583746685
2026-03-05,-0.033899905198383706
2026-03-06,-0.006226576881898649
2026-03-09,-0.013110784632960115
2026-03-10,-0.011355371964849037
2026-03-11,-0.014877751604436162
2026-03-12,-0.026528563472530076
2026-03-13,0.011035494836765247
2026-03-16,0.003884460752562102
2026-03-17,0.0
2026-03-18,-0.02890890123835954
2026-03-19,0.0012130746877707654
2026-03-20,-0.046426663036654436
2026-03-23,0.016695488072821618
2026-03-24,-0.047607519821273425
2026-03-25,-0.002336033551940009
2026-03-26,0.0
2026-03-27,-0.04302012440862524
2026-03-30,-0.004593092625421735
2026-03-31,0.0
2026-04-01,-0.03795523347853358
2026-04-02,0.0010515046112045123
2026-04-06,0.0
2026-04-07,0.0
2026-04-08,-0.030727714879779655
2026-04-09,-0.0133211714247371
2026-04-10,-0.04503783977044451
2026-04-13,0.030466421513160258
2026-04-14,0.0
2026-04-15,0.0
2026-04-16,0.0
2026-04-17,-0.046547841873503026
2026-04-20,0.005512912898017142
2026-04-21,-0.035427984527163336
2026-04-22,-0.018457065998012667
2026-04-23,-0.07179639713203778
2026-04-24,0.0044543983550349164
2026-04-27,0.005705508804509707
2026-04-28,-0.007641435169024602
2026-04-29,-0.010942344547177685
2026-04-30,0.009372963804828771
2026-05-01,0.0
2026-05-04,-0.03944291866097582
2026-05-05,0.021172298915599352
2026-05-06,-0.056835920700098685
2026-05-07,-0.01444213532456895
2026-05-08,-0.044068140433128566
2026-05-11,-0.018968863870400976
2026-05-12,-0.0070556102665462195
2026-05-13,-0.010257003165543677
2026-05-14,0.0
2026-05-15,-0.03071824016762492
2026-05-18,0.006668612254882467
2026-05-19,-0.026978624651371574
2026-05-20,0.005109273572335482
2026-05-21,0.0
2026-05-22,0.0
2026-05-26,0.0
2026-05-27,-0.05284491900837518
2026-05-28,6.127129882993465e-05
2026-05-29,-0.023028023132090958
2026-06-01,-0.008335498548619147
2026-06-02,0.002229143628854624
2026-06-03,0.0061480186224665
2026-06-04,0.015271025042227437
2026-06-05,-0.01807592607141728
2026-06-08,0.024330504907491113
2026-06-09,-0.03592621573217658
2026-06-10,-0.033255153162413786
2026-06-11,0.04856460178361566
2026-06-12,0.0
