,Return
2025-05-20,-0.017868630065364766
2025-05-21,-0.014014108621700716
2025-05-22,0.0049363962881388
2025-05-23,0.014854034636138769
2025-05-27,0.00020816872731987957
2025-05-28,-0.01920808614002889
2025-05-29,-0.0004263764141257953
2025-05-30,0.0017166031205697596
2025-06-02,0.012217464739849415
2025-06-03,0.00852519093567028
2025-06-04,-0.0017449612552832283
2025-06-05,0.010641603492052232
2025-06-06,-0.003952698827643708
2025-06-09,0.00172142295679234
2025-06-10,-0.001036138656035246
2025-06-11,0.0019551849640071506
2025-06-12,-0.009181512861867192
2025-06-13,0.01860521992885733
2025-06-16,-0.004530638725539271
2025-06-17,-0.005120366618311167
2025-06-18,-0.0015856639477855872
2025-06-20,0.0006446407796354414
2025-06-23,0.014527228049382668
2025-06-24,0.004329132181640327
2025-06-25,-0.007453187836060637
2025-06-26,0.015453790608016327
2025-06-27,0.0068075992988285705
2025-06-30,0.008074130178178596
2025-07-01,0.006739456245938413
2025-07-02,0.008980034203305953
2025-07-03,0.00028174007219661235
2025-07-07,0.0032969652866268184
2025-07-08,-0.0077334150182458705
2025-07-09,0.004842532440531233
2025-07-10,-0.00012980223351755082
2025-07-11,0.0019521667468966886
2025-07-14,-0.00028089580991741414
2025-07-15,-0.01756956264347609
2025-07-16,0.009426717801840567
2025-07-17,0.00801363800384447
2025-07-18,0.0013899897998261856
2025-07-21,0.004698776302344276
2025-07-22,0.01681710511990575
2025-07-23,0.005911351187718905
2025-07-24,-0.008667844731178542
2025-07-25,0.004152986279909676
2025-07-28,-0.0024905286952511263
2025-07-29,-0.006208750705877675
2025-07-30,-0.00909945685922331
2025-07-31,-0.020961402766137338
2025-08-01,0.017325729039801674
2025-08-04,-0.003509653073311525
2025-08-05,-0.005289762414754429
2025-08-06,0.015770375215067967
2025-08-07,0.007969069063882062
2025-08-08,-0.003271412527985351
2025-08-11,0.0019456675084814634
2025-08-12,0.004278793299501871
2025-08-13,0.003544702872450012
2025-08-14,0.0005141100680905453
2025-08-15,0.014524662198257321
2025-08-18,0.0031662326056978163
2025-08-19,-0.015190028314695625
2025-08-20,0.024223401558584046
2025-08-21,0.019007733232907942
2025-08-22,-0.005994743759883292
2025-08-25,-0.015000235573901732
2025-08-26,-0.0009073332573705795
2025-08-27,-0.006711312670081293
2025-08-28,0.006100700781552337
2025-08-29,-0.005576658566883608
2025-09-02,-0.0009456319513574396
2025-09-03,0.004885679965947132
2025-09-04,0.015798738051644445
2025-09-05,-0.005131986556927148
2025-09-08,0.008096555538903205
2025-09-09,-0.006600213549115219
2025-09-10,0.016472864358084482
2025-09-11,0.007646100838159198
2025-09-12,0.0006915957190665178
2025-09-15,-0.007680115464457571
2025-09-16,0.00685764577724246
2025-09-17,0.003956201937391768
2025-09-18,-0.01192914052374705
2025-09-19,-0.0004799205641319304
2025-09-22,-3.3401464945126413e-05
2025-09-23,0.006821665843660618
2025-09-24,-0.014065034194563286
2025-09-25,0.006616115253857524
2025-09-26,0.018634039237330313
2025-09-29,-0.001853700081036136
2025-09-30,0.0027431852084189856
2025-10-01,-0.005374348070332768
2025-10-02,0.002079964352082131
2025-10-03,0.0023835685889623814
2025-10-06,-0.004708570677947499
2025-10-07,-0.003299308901641873
2025-10-08,-0.008407971225949828
2025-10-09,-0.002504228199387226
2025-10-10,-0.014125526565565871
2025-10-13,0.0032643622113623927
2025-10-14,0.02065669521178881
2025-10-15,0.005022481064944184
2025-10-16,-0.00692502298322073
2025-10-17,0.007164898290594746
2025-10-20,0.0029740121246426554
2025-10-21,-0.0021792597793705015
2025-10-22,0.016451581383465363
2025-10-23,0.007452232092841404
2025-10-24,0.0009621343718910769
2025-10-27,0.002647470616184089
2025-10-28,-0.012392892124105881
2025-10-29,-0.0007178277283618195
2025-10-30,-0.015848838490324813
2025-10-31,-0.01313391345117576
2025-11-03,0.0020064751591843955
2025-11-04,-0.005541371640921278
2025-11-05,-0.004736659493853823
2025-11-06,-0.007392921771558814
2025-11-07,0.012202684527470087
2025-11-10,0.0036624181327225003
2025-11-11,0.018835122868329668
2025-11-12,-0.004728995754181842
2025-11-13,-0.007570775397270468
2025-11-14,0.005331509991943317
2025-11-17,-0.028893018332942555
2025-11-18,0.0045167395895289175
2025-11-19,0.007701465214099201
2025-11-20,-0.03763690963461108
2025-11-21,0.03747145713095512
2025-11-24,-0.00742071690680135
2025-11-25,0.009583754991528748
2025-11-26,0.007400173051388181
2025-11-28,-0.016676252538643688
2025-12-01,-0.007406054289547437
2025-12-02,-0.0027401287557402565
2025-12-03,-0.007128401161574538
2025-12-04,-0.006182576080655755
2025-12-05,-0.0022229204954561377
2025-12-08,0.0022314779255119266
2025-12-09,-0.003987499421134744
2025-12-10,0.00805860461347474
2025-12-11,-0.005152828476854943
2025-12-12,-0.001710900064123999
2025-12-15,-0.011642617620321594
2025-12-16,0.00844828078812987
2025-12-17,0.011481832664919311
2025-12-18,0.0016621996968901875
2025-12-19,0.005313626855330433
2025-12-22,-0.007219384880629787
2025-12-23,0.004316707682342491
2025-12-24,0.003909632541308605
2025-12-26,-0.004253102585689117
2025-12-29,-0.003538590803597641
2025-12-30,-0.005626590458050362
2025-12-31,-0.003919313426968607
2026-01-02,0.012018485836709836
2026-01-05,0.0007267712088621092
2026-01-06,-0.003287514781571965
2026-01-07,0.013057847865782124
2026-01-08,0.0039012529786683903
2026-01-09,0.004109849386795483
2026-01-12,-0.00454067307542938
2026-01-13,-0.011313948668299045
2026-01-14,-0.0033522054977317417
2026-01-15,-0.007228301533819703
2026-01-16,-0.01589087801002731
2026-01-20,-0.0021606855045525064
2026-01-21,0.00926387900867165
2026-01-22,-0.0077331043129702515
2026-01-23,0.009643921341668582
2026-01-26,-0.002605287730604755
2026-01-27,-0.0033050696230997323
2026-01-28,5.426482160553192e-05
2026-01-29,-0.007410352883480242
2026-01-30,0.0009984561370643963
2026-02-02,-0.003790134348281793
2026-02-03,-0.00017639920904299888
2026-02-04,-0.022854576817967764
2026-02-05,0.022356596732415968
2026-02-06,0.0156904288727302
2026-02-09,0.006231956268411443
2026-02-10,-0.010849170105821093
2026-02-11,-0.015611936840479457
2026-02-12,0.0216855563145808
2026-02-13,0.005610426140565172
2026-02-17,0.016747855046702398
2026-02-18,0.00907878810643048
2026-02-19,0.004650005877503194
2026-02-20,-0.0019230571733760415
2026-02-23,0.01243626363570649
2026-02-24,-0.002301378506423424
2026-02-25,0.012186820456261849
2026-02-26,0.004182211864698582
2026-02-27,-0.00034159915274944996
2026-03-02,-0.03471166858572883
2026-03-03,0.026852447497355714
2026-03-04,-0.022803527107233545
2026-03-05,-0.014294467597648186
2026-03-06,-0.019376163491797493
2026-03-09,0.02935764196112589
2026-03-10,-0.010939310095307353
2026-03-11,-0.0003180975190746338
2026-03-12,-0.008203163829752391
2026-03-13,0.012102871037394047
2026-03-16,-0.0015471274182026207
2026-03-17,-0.017361403191081703
2026-03-18,-0.0014829658612742769
2026-03-19,-0.007743510898931327
2026-03-20,0.0015554196799660858
2026-03-23,0.011159086229228565
2026-03-24,-0.005197530523733507
2026-03-25,0.012545484746293578
2026-03-26,-0.016335874130615657
2026-03-27,0.001229178364524408
2026-03-30,0.00485696303596983
2026-03-31,0.014056188552679538
2026-04-01,-0.003626505131779756
2026-04-02,-0.004778404202630093
2026-04-06,0.010908996506509672
2026-04-07,0.029690612039694475
2026-04-08,0.009987423385709349
2026-04-09,-0.03401463825159634
2026-04-10,0.03721166968841638
2026-04-13,0.00781515487012574
2026-04-14,-0.0030900621869673905
2026-04-15,-0.0042762781975419495
2026-04-16,-0.00011921118311919443
2026-04-17,0.012301178259702228
2026-04-20,-0.005461355413073243
2026-04-21,-0.015140104763662232
2026-04-22,-0.0009694959663980596
2026-04-23,0.0016099868319852106
2026-04-24,0.0037345395381569446
2026-04-27,-0.007847999753008983
2026-04-28,-0.012734165599108449
2026-04-29,0.015614666570580304
2026-04-30,0.00889970323480882
2026-05-01,-0.009422782806971508
2026-05-04,0.0059932104989948165
2026-05-05,0.008637769806928652
2026-05-06,-0.009266260021521089
2026-05-07,-0.0027316722131462967
2026-05-08,-0.018341065834435177
2026-05-11,-0.006038024555238164
2026-05-12,-0.006800025339017246
2026-05-13,0.01015454689380002
2026-05-14,-0.008240952480628172
2026-05-15,0.019954344425501258
2026-05-18,-0.007778602033366222
2026-05-19,0.019238370937476823
2026-05-20,0.0009690305877532168
2026-05-21,0.013535598795333392
2026-05-22,-0.003597984241884955
2026-05-26,0.00640967435196238
2026-05-27,-0.010337185262302095
2026-05-28,0.009039372008160518
2026-05-29,-0.005185778934207241
2026-06-01,-0.008864944231157912
2026-06-02,0.0017573567284510094
2026-06-03,0.022350434949920395
2026-06-04,0.0018067941900552498
2026-06-05,0.008957356749356826
2026-06-08,-0.001335159091888194
2026-06-09,-0.010481559620455161
2026-06-10,-0.015633105498298105
