date,exit_date,ticker,side,entry_price,exit_price,price_return,cost,net_ret
2025-09-30,2025-10-01,OMC,SHORT,82.4749984741211,77.91000366210938,-0.05535004421302436,0.0006953601953601954,0.026979661911151986
2025-09-30,2025-10-01,CRH,SHORT,119.44000244140625,119.9800033569336,0.004521106032229438,0.0006953601953601954,-0.0029559132114749145
2025-10-01,2025-10-02,TMO,SHORT,521.25,524.5800170898438,0.006388521994904028,0.0006953601953601954,-0.0038896211928122096
2025-10-01,2025-10-02,AES,SHORT,15.175000190734863,14.734999656677246,-0.028995092489439322,0.0006953601953601954,0.013802186049359465
2025-10-01,2025-10-02,NKE,SHORT,73.26000213623047,74.08499908447266,0.01126121927635304,0.0006953601953601954,-0.006325969833536716
2025-10-01,2025-10-02,PFE,SHORT,26.96500015258789,26.854999542236328,-0.004079384747973203,0.0006953601953601954,0.001344332178626406
2025-10-01,2025-10-02,CRL,SHORT,166.30999755859375,175.11500549316406,0.05294334714585136,0.0006953601953601954,-0.027167033768285876
2025-10-01,2025-10-02,MRK,SHORT,88.57499694824219,88.5,-0.0008467056260358374,0.0006953601953601954,-0.00027200738234227665
2025-10-01,2025-10-02,DHR,SHORT,207.13999938964844,210.9949951171875,0.0186105809544177,0.0006953601953601954,-0.010000650672569045
2025-10-02,2025-10-03,FICO,SHORT,1866.1199951171875,1854.5,-0.006226820969493896,0.0006953601953601954,0.0024180502893867526
2025-10-10,2025-10-13,PEP,SHORT,149.89999389648438,147.86000061035156,-0.013609028480291774,0.0006953601953601954,0.006109154044785691
2025-10-14,2025-10-15,WMT,SHORT,106.26499938964844,109.06999969482422,0.026396276490723958,0.0006953601953601954,-0.013893498440722175
2025-10-21,2025-10-22,GM,SHORT,66.24649810791016,66.94999694824219,0.010619411748921337,0.0006953601953601954,-0.006005066069820864
2025-10-21,2025-10-22,KO,SHORT,70.8949966430664,71.44999694824219,0.007828483411460363,0.0006953601953601954,-0.004609601901090377
2025-10-21,2025-10-22,ADBE,SHORT,350.2900085449219,358.6199951171875,0.0237802574126158,0.0006953601953601954,-0.012585488901668097
2025-10-22,2025-10-23,AVY,SHORT,175.1999969482422,185.35000610351562,0.05793384321959749,0.0006953601953601954,-0.02966228180515894
2025-10-22,2025-10-23,ISRG,SHORT,531.530029296875,544.5150146484375,0.024429448264173148,0.0006953601953601954,-0.01291008432744677
2025-10-22,2025-10-23,MAA,SHORT,135.16000366210938,133.3800048828125,-0.013169567409503369,0.0006953601953601954,0.005889423509391489
2025-10-23,2025-10-24,VLO,SHORT,171.99000549316406,172.01499938964844,0.0001453217959537234,0.0006953601953601954,-0.0007680210933370571
2025-10-23,2025-10-24,APH,SHORT,134.84500122070312,133.49000549316406,-0.01004854251379561,0.0006953601953601954,0.00432891106153761
2025-10-23,2025-10-24,HON,SHORT,208.97267150878906,203.520263671875,-0.0260914874540652,0.0006953601953601954,0.012350383531672404
2025-10-23,2025-10-24,WST,SHORT,308.67999267578125,302.3900146484375,-0.020377018843428463,0.0006953601953601954,0.009493149226354036
2025-10-23,2025-10-24,DOW,SHORT,24.190000534057617,24.764999389648438,0.02377010512179467,0.0006953601953601954,-0.012580412756257531
2025-10-24,2025-10-27,FIX,SHORT,970.5599975585938,974.9299926757812,0.0045025502062521205,0.0006953601953601954,-0.0029466352984862556
2025-10-28,2025-10-29,REGN,SHORT,649.1600952148438,652.7000122070312,0.0054530723904338,0.0006953601953601954,-0.003421896390577095
2025-10-28,2025-10-29,MSCI,SHORT,590.5599975585938,567.8499755859375,-0.038455063103733256,0.0006953601953601954,0.018532171356506432
2025-10-31,2025-11-03,AMZN,SHORT,246.57000732421875,255.4600067138672,0.0360546665270558,0.0006953601953601954,-0.018722693458888096
2025-11-03,2025-11-04,IDXX,SHORT,711.5349731445312,722.3699951171875,0.015227673103364703,0.0006953601953601954,-0.008309196747042547
2025-11-03,2025-11-04,KVUE,SHORT,16.639999389648438,16.15999984741211,-0.02884612739438741,0.0006953601953601954,0.01372770350183351
2025-11-04,2025-11-05,HSIC,SHORT,70.75499725341797,71.9800033569336,0.01731335101502607,0.0006953601953601954,-0.00935203570287323
2025-11-04,2025-11-05,EXPD,SHORT,131.63999938964844,139.55999755859375,0.06016407023447701,0.0006953601953601954,-0.0307773953125987
2025-11-04,2025-11-05,DD,SHORT,36.8650016784668,39.7400016784668,0.0779872472291061,0.0006953601953601954,-0.039688983809913245
2025-11-05,2025-11-06,AMGN,SHORT,322.0815124511719,315.489990234375,-0.02046538519591734,0.0006953601953601954,0.009537332402598474
2025-11-05,2025-11-06,DD,SHORT,39.7400016784668,39.27000045776367,-0.011826904903172064,0.0006953601953601954,0.005218092256225836
2025-11-05,2025-11-06,AFL,SHORT,112.5199966430664,112.96499633789062,0.003954849876469879,0.0006953601953601954,-0.002672785133595135
2025-11-06,2025-11-07,DDOG,SHORT,193.5,189.9163055419922,-0.01852038479590601,0.0006953601953601954,0.008564832202592809
2025-11-06,2025-11-07,TPL,SHORT,340.9049987792969,325.7266540527344,-0.0445236789748249,0.0006953601953601954,0.021566479292052253
2025-11-07,2025-11-10,AKAM,SHORT,84.1500015258789,87.11000061035156,0.035175270716571116,0.0006953601953601954,-0.018282995553645754
2025-11-13,2025-11-14,BIIB,SHORT,166.25,167.8000030517578,0.009323326627114659,0.0006953601953601954,-0.005357023508917525
2025-11-25,2025-11-26,VLTO,SHORT,103.58999633789062,101.62999725341797,-0.0189207370765756,0.0006953601953601954,0.008765008342927604
2025-11-25,2025-11-26,CRH,SHORT,116.48999786376953,118.61000061035156,0.01819901094908838,0.0006953601953601954,-0.009794865669904385
2025-11-25,2025-11-26,BNY,SHORT,10.300000190734863,10.287199974060059,-0.0012427394599777708,0.0006953601953601954,-7.399046537130997e-05
2025-11-25,2025-11-26,BLDR,SHORT,107.38999938964844,112.65499877929688,0.0490269058531716,0.0006953601953601954,-0.025208813121945995
2025-12-02,2025-12-03,BA,SHORT,202.05499267578125,202.89010620117188,0.004133100174023685,0.0006953601953601954,-0.002761910282372038
2025-12-04,2025-12-05,DG,SHORT,122.2300033569336,134.09500122070312,0.09707107533263826,0.0006953601953601954,-0.04923089786167932
2025-12-05,2025-12-08,EQIX,SHORT,746.489990234375,742.3699951171875,-0.005519156547422632,0.0006953601953601954,0.0020642180783511208
2025-12-11,2025-12-12,AIG,SHORT,80.41999816894531,83.43000030517578,0.03742852778866146,0.0006953601953601954,-0.019409624089690925
2025-12-12,2025-12-15,VICI,SHORT,28.729999542236328,28.450000762939453,-0.009745867864886182,0.0006953601953601954,0.004177573737082895
2025-12-12,2025-12-15,GE,SHORT,301.4849853515625,307.81500244140625,0.020996127161895917,0.0006953601953601954,-0.011193423776308154
2025-12-12,2025-12-15,LIN,SHORT,412.1000061035156,419.0899963378906,0.01696187850242148,0.0006953601953601954,-0.009176299446570935
2025-12-15,2025-12-16,IT,SHORT,244.60499572753906,246.8249969482422,0.009075862142962743,0.0006953601953601954,-0.005233291266841567
2026-01-05,2026-01-06,URI,SHORT,896.155029296875,882.0700073242188,-0.015717171150294584,0.0006953601953601954,0.007163225379787096
2026-01-05,2026-01-06,CVX,SHORT,163.6199951171875,158.1999969482422,-0.033125524573347054,0.0006953601953601954,0.01586740209131333
2026-01-05,2026-01-06,HAL,SHORT,32.349998474121094,30.889999389648438,-0.04513134940765473,0.0006953601953601954,0.02187031450846717
2026-01-05,2026-01-06,SLB,SHORT,44.345001220703125,43.839900970458984,-0.01139024098184771,0.0006953601953601954,0.004999760295563659
2026-01-05,2026-01-06,VLO,SHORT,178.1699981689453,178.49000549316406,0.0017960786187767308,0.0006953601953601954,-0.0015933995047485608
2026-01-05,2026-01-06,HOOD,SHORT,122.6050033569336,119.50900268554688,-0.02525182975097262,0.0006953601953601954,0.011930554680126115
2026-01-05,2026-01-06,AMAT,SHORT,286.9800109863281,294.8699951171875,0.02749314875186637,0.0006953601953601954,-0.01444193457129338
2026-01-05,2026-01-06,MELI,SHORT,2178.669921875,2225.625,0.021552176239983067,0.0006953601953601954,-0.01147144831535173
2026-01-05,2026-01-06,LDOS,SHORT,194.1699981689453,195.97000122070312,0.009270242924922067,0.0006953601953601954,-0.0053304816578212295
2026-01-05,2026-01-06,IBKR,SHORT,70.54000091552734,72.51499938964844,0.027998276842754466,0.0006953601953601954,-0.014694498616737429
2026-01-06,2026-01-07,WDC,SHORT,216.85000610351562,199.2100067138672,-0.08134654781253636,0.0006953601953601954,0.03997791371090799
2026-01-06,2026-01-07,TXN,SHORT,192.08999633789062,186.7899932861328,-0.02759124968920812,0.0006953601953601954,0.013100264649243864
2026-01-06,2026-01-07,DGX,SHORT,179.64500427246094,178.4600067138672,-0.0065963290401135355,0.0006953601953601954,0.0026028043246965724
2026-01-06,2026-01-07,CI,SHORT,288.7099914550781,279.6549987792969,-0.03136362766714351,0.0006953601953601954,0.01498645363821156
2026-01-06,2026-01-07,MDT,SHORT,99.63999938964844,99.68000030517578,0.00040145439354044576,0.0006953601953601954,-0.0008960873921304183
2026-01-07,2026-01-08,PANW,SHORT,195.9250030517578,191.02999877929688,-0.024984071436598754,0.0006953601953601954,0.011796675522939181
2026-01-07,2026-01-08,CRWD,SHORT,485.5849914550781,461.7200012207031,-0.049146886032993775,0.0006953601953601954,0.023878082821136692
2026-01-07,2026-01-08,CDNS,SHORT,324.1050109863281,318.32501220703125,-0.01783372235346492,0.0006953601953601954,0.008221500981372264
2026-01-08,2026-01-09,SW,SHORT,43.25,42.83000183105469,-0.009710940322435024,0.0006953601953601954,0.004160109965857316
2026-01-08,2026-01-09,GPC,SHORT,127.0999984741211,127.73999786376953,0.005035400451076644,0.0006953601953601954,-0.003213060420898517
2026-01-09,2026-01-12,CARR,SHORT,56.11000061035156,55.369998931884766,-0.013188409738321694,0.0006953601953601954,0.005898844673800651
2026-01-14,2026-01-15,AMT,SHORT,179.5800018310547,179.86000061035156,0.0015591868606856796,0.0006953601953601954,-0.0014749536257030352
2026-01-14,2026-01-15,JNJ,SHORT,217.2949981689453,217.85000610351562,0.0025541680169682834,0.0006953601953601954,-0.001972444203844337
2026-01-27,2026-01-28,HCA,SHORT,516.6199951171875,485.2049865722656,-0.06080873532158937,0.0006953601953601954,0.02970900746543449
2026-01-27,2026-01-28,GLW,SHORT,110.91500091552734,106.55000305175781,-0.039354441038087384,0.0006953601953601954,0.018981860323683496
2026-01-27,2026-01-28,ZS,SHORT,224.1649932861328,216.78500366210938,-0.032922132558866335,0.0006953601953601954,0.01576570608407297
2026-01-28,2026-01-29,STX,SHORT,448.06500244140625,438.1449890136719,-0.022139674765229267,0.0006953601953601954,0.010374477187254438
2026-01-28,2026-01-29,TXN,SHORT,212.25999450683594,219.4550018310547,0.033897142704331085,0.0006953601953601954,-0.017643931547525738
2026-01-28,2026-01-29,T,SHORT,24.170000076293945,24.725000381469727,0.02296236257442663,0.0006953601953601954,-0.012176541482573511
2026-01-29,2026-02-02,TT,SHORT,428.3450012207031,425.17999267578125,-0.007388923731810104,0.0006953601953601954,0.0029991016705448567
2026-01-29,2026-02-02,CHRW,SHORT,192.2899932861328,198.02999877929688,0.029850775877987346,0.0006953601953601954,-0.015620748134353869
2026-02-02,2026-02-03,VZ,SHORT,44.82500076293945,46.21500015258789,0.031009467172115723,0.0006953601953601954,-0.016200093781418057
2026-02-02,2026-02-03,DECK,SHORT,115.30999755859375,113.29000091552734,-0.017517966228730142,0.0006953601953601954,0.008063622919004875
2026-02-02,2026-02-03,TFC,SHORT,52.58000183105469,54.02000045776367,0.02738681203047233,0.0006953601953601954,-0.01438876621059636
2026-02-02,2026-02-03,HIG,SHORT,137.07000732421875,138.42999267578125,0.00992183029760585,0.0006953601953601954,-0.00565627534416312
2026-02-02,2026-02-03,T,SHORT,26.389999389648438,26.825000762939453,0.016483568903061352,0.0006953601953601954,-0.008937144646890872
2026-02-02,2026-02-03,L,SHORT,105.73999786376953,107.4000015258789,0.015698919005540768,0.0006953601953601954,-0.00854481969813058
2026-02-05,2026-02-06,MCK,SHORT,953.489990234375,946.1199951171875,-0.0077294939565919485,0.0006953601953601954,0.003169386782935779
2026-02-05,2026-02-06,AFL,SHORT,118.43000030517578,116.2699966430664,-0.01823865284592907,0.0006953601953601954,0.00842396622760434
2026-02-06,2026-02-09,TPR,SHORT,150.63999938964844,154.49000549316406,0.025557661438627033,0.0006953601953601954,-0.013474190914673712
2026-02-06,2026-02-09,CI,SHORT,292.8500061035156,291.6300964355469,-0.004165646722020355,0.0006953601953601954,0.0013874631656499823
2026-02-18,2026-02-19,GRMN,SHORT,243.89999389648438,237.3300018310547,-0.02693723751472543,0.0006953601953601954,0.01277325856200252
2026-02-18,2026-02-19,GPN,SHORT,80.12000274658203,79.7300033569336,-0.00486769066748538,0.0006953601953601954,0.0017384851383824948
2026-02-18,2026-02-19,PODD,SHORT,268.68499755859375,245.1999969482422,-0.08740718992034546,0.0006953601953601954,0.04300823476481254
2026-02-18,2026-02-19,ADI,SHORT,354.2699890136719,345.260009765625,-0.025432521882905457,0.0006953601953601954,0.012020900746092533
2026-02-19,2026-02-20,INSM,SHORT,160.8800048828125,166.61000061035156,0.03561658101460696,0.0006953601953601954,-0.018503650702663677
2026-02-19,2026-02-20,OMC,SHORT,79.33000183105469,82.31999969482422,0.03769063147303564,0.0006953601953601954,-0.019540675931878016
2026-02-19,2026-02-20,OXY,SHORT,50.9900016784668,50.80500030517578,-0.0036281891979058623,0.0006953601953601954,0.0011187344035927358
2026-02-20,2026-02-23,INSM,SHORT,166.7100067138672,160.08999633789062,-0.03970973612483153,0.0006953601953601954,0.01915950786705557
2026-02-24,2026-02-25,KEYS,SHORT,298.3999938964844,303.07501220703125,0.01566695176330546,0.0006953601953601954,-0.008528836077012925
2026-03-05,2026-03-06,TTD,SHORT,29.924999237060547,29.125,-0.026733475604229562,0.0006953601953601954,0.012671377606754585
2026-03-06,2026-03-09,MRVL,SHORT,91.0199966430664,92.3499984741211,0.014612193804733664,0.0006953601953601954,-0.008001457097727028
2026-03-12,2026-03-13,MOS,SHORT,31.360000610351562,29.860000610351562,-0.047831631722126566,0.0006953601953601954,0.023220455665703087
2026-03-25,2026-03-26,HPE,SHORT,25.915000915527344,25.139999389648438,-0.029905517981847818,0.0006953601953601954,0.014257398795563713
2026-03-25,2026-03-26,SATS,SHORT,123.45999908447266,111.0199966430664,-0.10076140072619522,0.0006953601953601954,0.049685340167737416
2026-03-25,2026-03-26,AMD,SHORT,219.60000610351562,206.05999755859375,-0.06165759639614654,0.0006953601953601954,0.030133438002713075
2026-03-26,2026-03-27,BF-B,SHORT,26.764999389648438,27.440000534057617,0.02521954641516788,0.0006953601953601954,-0.013305133402944137
2026-03-27,2026-03-30,ETR,SHORT,111.65499877929688,111.05999755859375,-0.005328925952336805,0.0006953601953601954,0.001969102780808207
2026-03-31,2026-04-01,TKO,SHORT,207.91000366210938,201.07000732421875,-0.03289883227074941,0.0006953601953601954,0.01575405594001451
2026-04-06,2026-04-07,SBAC,SHORT,210.40499877929688,202.78199768066406,-0.03623013304274636,0.0006953601953601954,0.017419706326012984
2026-04-06,2026-04-07,ICE,SHORT,166.0,166.65499877929688,0.003945775778896765,0.0006953601953601954,-0.002668248084808578
2026-04-07,2026-04-08,UNH,SHORT,305.95001220703125,307.2799987792969,0.004347071479656073,0.0006953601953601954,-0.0028688959351882318
2026-04-09,2026-04-10,STZ,SHORT,161.63999938964844,166.14500427246094,0.027870606903138917,0.0006953601953601954,-0.014630663646929654
2026-04-28,2026-04-29,CNC,SHORT,45.5,53.314998626708984,0.17175821157602167,0.0006953601953601954,-0.08657446598337103
2026-04-29,2026-04-30,GNRC,SHORT,251.8699951171875,258.44000244140625,0.02608491464480278,0.0006953601953601954,-0.013737817517761586
2026-04-29,2026-04-30,NXPI,SHORT,285.4200134277344,286.4200134277344,0.003503608552149373,0.0006953601953601954,-0.002447164471434882
2026-04-29,2026-04-30,CNC,SHORT,53.310001373291016,53.5,0.0035640334236453075,0.0006953601953601954,-0.002477376907182849
2026-04-29,2026-04-30,V,SHORT,337.125,330.07501220703125,-0.02091208837365588,0.0006953601953601954,0.009760683991467744
2026-04-30,2026-05-01,PWR,SHORT,716.5,738.1849975585938,0.030265174540954343,0.0006953601953601954,-0.015827947465837367
2026-04-30,2026-05-01,QCOM,SHORT,181.39500427246094,178.78500366210938,-0.014388492234500894,0.0006953601953601954,0.006498885921890251
2026-05-01,2026-05-04,FSLR,SHORT,215.38999938964844,209.85000610351562,-0.025720754453927852,0.0006953601953601954,0.01216501703160373
2026-05-07,2026-05-08,DVA,SHORT,194.32000732421875,195.74000549316406,0.007307524266279453,0.0006953601953601954,-0.004349122328499922
2026-05-07,2026-05-08,FLEX,SHORT,130.5,139.77000427246094,0.07103451549778494,0.0006953601953601954,-0.036212617944252665
2026-05-08,2026-05-11,MNST,SHORT,86.05000305175781,85.1449966430664,-0.010517215300353433,0.0006953601953601954,0.004563247454816521
2026-05-08,2026-05-11,GEN,SHORT,22.184999465942383,21.854999542236328,-0.014874912402529361,0.0006953601953601954,0.006742096005904485
2026-05-12,2026-05-13,VRTX,SHORT,451.92498779296875,449.56109619140625,-0.005230716745951214,0.0006953601953601954,0.0019199981776154115
2026-05-12,2026-05-13,ZBRA,SHORT,253.31500244140625,250.0,-0.013086482874906102,0.0006953601953601954,0.005847881242092855
2026-05-13,2026-05-14,F,SHORT,13.619999885559082,14.350000381469727,0.05359768737477344,0.0006953601953601954,-0.027494203882746916
2026-05-20,2026-05-21,TJX,SHORT,159.18499755859375,157.08999633789062,-0.013160795632967792,0.0006953601953601954,0.0058850376211237
2026-05-21,2026-05-22,IBM,SHORT,241.38499450683594,258.0899963378906,0.06920480647599492,0.0006953601953601954,-0.03529776343335765
2026-05-21,2026-05-22,RL,SHORT,368.44000244140625,376.1600036621094,0.020953211295049012,0.0006953601953601954,-0.011171965842884702
2026-05-22,2026-05-26,BNY,SHORT,140.6699981689453,141.25,0.0041231381147677215,0.0006953601953601954,-0.002756929252744056
2026-05-22,2026-05-26,NTAP,SHORT,138.3699951171875,137.3699951171875,-0.007227000327297062,0.0006953601953601954,0.0029181399682883355
2026-05-22,2026-05-26,MRK,SHORT,122.09500122070312,120.5999984741211,-0.012244586032474913,0.0006953601953601954,0.005426932820877261
2026-05-22,2026-05-26,HPQ,SHORT,25.3799991607666,24.270000457763672,-0.04373517492935186,0.0006953601953601954,0.021172227269315735
2026-05-28,2026-05-29,A,SHORT,137.41000366210938,135.50999450683594,-0.013827298629185303,0.0006953601953601954,0.006218289119232456
2026-06-02,2026-06-03,HPE,SHORT,59.15999984741211,55.380001068115234,-0.06389450285744425,0.0006953601953601954,0.03125189123336193
2026-06-02,2026-06-03,MRVL,SHORT,270.6400146484375,307.5849914550781,0.13650966156882705,0.0006953601953601954,-0.06895019097977372
2026-06-11,2026-06-12,CASY,SHORT,918.5,907.739990234375,-0.011714762945699508,0.0006953601953601954,0.005162021277489558
2026-06-15,2026-06-16,AXP,SHORT,338.20001220703125,340.2200012207031,0.005972764461153579,0.0006953601953601954,-0.003681742425936985
2026-06-15,2026-06-16,COF,SHORT,196.3699951171875,198.7899932861328,0.012323665677646645,0.0006953601953601954,-0.006857193034183518
